Paper,Link,ExtractDatetime
sun,https://www.thesun.co.uk/news/11331086/london-bus-drivers-die-coronavirus/,2020-04-06 14:22:29.831788
sun,https://www.thesun.co.uk/news/11331115/british-ministers-coronavirus-china-lab-leak-theory/,2020-04-06 14:22:29.831788
sun,https://www.thesun.co.uk/news/11331135/coronavirus-nurses-ppe/,2020-04-06 14:22:29.831788
sun,https://www.thesun.co.uk/news/11331194/coronavirus-abu-dhabi-nhs-rent/,2020-04-06 14:22:29.831788
sun,https://www.thesun.co.uk/news/11331227/trump-blasts-ex-navy-capt-brett-crozier-coronavirus-alarms-agrees-ousting/,2020-04-06 14:22:30.628475
sun,https://www.thesun.co.uk/news/11331294/coronavirus-doctors-off-work-ae-nurses-ill/,2020-04-06 14:22:29.831788
sun,https://www.thesun.co.uk/news/11331369/uk-coronavirus-death-toll-rises-infect/,2020-04-06 14:22:29.831788
sun,https://www.thesun.co.uk/news/11331570/china-owes-britain-351-billion-coronavirus-pandemic-court/,2020-04-06 14:22:29.831788
sun,https://www.thesun.co.uk/news/11331704/brits-ignore-coronavirus-lockdown-sunbathe-drink-cops-patrol-parks-beaches/,2020-04-06 14:22:29.831788
sun,https://www.thesun.co.uk/news/11331782/woman-punches-nurse-coronavirus-attack/,2020-04-06 14:22:29.831788
sun,https://www.thesun.co.uk/news/11331849/rich-brits-must-pay-more-tax-sir-keir-starmer/,2020-04-06 14:22:30.628475
sun,https://www.thesun.co.uk/news/11331885/lord-bath-dead-longleat-coronavirus/,2020-04-06 14:22:29.831788
sun,https://www.thesun.co.uk/news/11332475/hospice-nurse-leaving-family-join-coronavirus/,2020-04-06 14:22:29.831788
sun,https://www.thesun.co.uk/news/11332762/four-more-5g-masts-attacked-conspiracy-theory-coronavirus/,2020-04-06 14:22:29.831788
sun,https://www.thesun.co.uk/news/11332903/nhs-doctor-coronavirus-ventilator/,2020-04-06 14:22:29.831788
sun,https://www.thesun.co.uk/news/11333070/spain-coronavirus-death-toll-lowest-nine-days/,2020-04-06 14:22:30.628475
sun,https://www.thesun.co.uk/news/11333371/icu-nurse-pleads-public-stay-inside-coronavirus/,2020-04-06 14:22:29.831788
sun,https://www.thesun.co.uk/news/11333396/midwife-54-dies-coronavirus-family-hearts-broken/,2020-04-06 14:22:29.831788
sun,https://www.thesun.co.uk/news/11333613/queen-wartime-spirit-thanks-nhs-coronavirus/,2020-04-06 14:22:30.628475
sun,https://www.thesun.co.uk/news/11333676/jihadi-suspect-coronavirus-lockdown-knife-killed-france/,2020-04-06 14:22:30.628475
sun,https://www.thesun.co.uk/news/11334233/wayne-rooney-told-off-police-breaking-coronavirus-lockdown-repeat-offender-kyle-walker/,2020-04-06 14:22:29.831788
sun,https://www.thesun.co.uk/news/11334374/boris-johnson-taken-to-london-hospital-coronavirus-precaution-ongoing-fever/,2020-04-06 14:22:29.831788
sun,https://www.thesun.co.uk/news/11334378/gran-104-oldest-coronavirus-survivor/,2020-04-06 14:22:29.831788
sun,https://www.thesun.co.uk/news/11334629/tiger-coronavirus-new-york-bronx-zoo/,2020-04-06 14:22:29.831788
sun,https://www.thesun.co.uk/news/11335124/porn-shops-open-coronavirus-lockdown/,2020-04-06 14:22:30.628475
sun,https://www.thesun.co.uk/news/11335197/coronavirus-lockdown-costing-economy-2-4billion-a-day/,2020-04-06 14:22:29.831788
sun,https://www.thesun.co.uk/news/11335367/china-costing-lives-coronavirus-lies-claim/,2020-04-06 14:22:29.831788
sun,https://www.thesun.co.uk/news/11335645/first-rikers-island-inmate-dies-coronavirus-ny/,2020-04-06 14:22:30.628475
sun,https://www.thesun.co.uk/news/11335717/dambusters-ww2-hero-coronavirus/,2020-04-06 14:22:29.831788
sun,https://www.thesun.co.uk/news/11335747/daughter-listens-coronavirus-mum-final-breaths/,2020-04-06 14:22:29.831788
sun,https://www.thesun.co.uk/news/11335886/sweden-pm-warns-thousands-deaths-coronavirus/,2020-04-06 14:22:29.831788
sun,https://www.thesun.co.uk/news/11335907/nhs-doctor-shows-gloves-wont-work-coronavirus/,2020-04-06 14:22:29.831788
sun,https://www.thesun.co.uk/news/11335912/warning-baby-coroanvirus-tesco-trip/,2020-04-06 14:22:29.831788
sun,https://www.thesun.co.uk/news/11336121/boris-johnson-oxygen-coronavirus-hospitals/,2020-04-06 14:22:29.831788
sun,https://www.thesun.co.uk/news/11336144/britain-wont-meet-ventilator-target-coronavirus-peak/,2020-04-06 14:22:29.831788
sun,https://www.thesun.co.uk/news/11336147/coronavirus-survivor-guard-honour-nhs/,2020-04-06 14:22:29.831788
sun,https://www.thesun.co.uk/news/11336149/uk-millions-coronavirus-antibody-tests-none-work/,2020-04-06 14:22:29.831788
sun,https://www.thesun.co.uk/news/11336156/couple-sex-london-park-coronavirus-lockdown/,2020-04-06 14:22:29.831788
sun,https://www.thesun.co.uk/news/11336430/what-boris-johnson-coronavirus-hospital-admission-mean/,2020-04-06 14:22:30.628475
sun,https://www.thesun.co.uk/news/11336467/mass-testing-contact-tracing-end-coronavirus-lockdown/,2020-04-06 14:22:30.628475
sun,https://www.thesun.co.uk/news/11336478/lockdown-end-june-coronavirus/,2020-04-06 14:22:29.831788
sun,https://www.thesun.co.uk/news/11336659/windsurfers-fined-travelling-coronavirus-lockdown/,2020-04-06 14:22:30.628475
sun,https://www.thesun.co.uk/news/11336688/coronavirus-when-will-we-know-the-uk-lockdown-is-working/,2020-04-06 14:22:29.831788
sun,https://www.thesun.co.uk/news/11336779/coronavirus-lockdown-uk-rule-breakers-map/,2020-04-06 14:22:29.831788
sun,https://www.thesun.co.uk/news/11336868/exercise-protect-against-coronavirus/,2020-04-06 14:22:29.831788
sun,https://www.thesun.co.uk/news/11336958/coronavirus-nurse-sings-piano/,2020-04-06 14:22:29.831788
sun,https://www.thesun.co.uk/news/11337014/coronavirus-press-briefing-today-time-speaking/,2020-04-06 14:22:29.831788
sun,https://www.thesun.co.uk/news/11337117/spain-coronavirus-deaths-fall-france-germany-italy/,2020-04-06 14:22:29.831788
sun,https://www.thesun.co.uk/news/11337150/british-airways-pilot-laid-off-coronavirus/,2020-04-06 14:22:29.831788
sun,https://www.thesun.co.uk/news/11337270/dalek-orders-people-self-isolate-coronavirus-video/,2020-04-06 14:22:29.831788
sun,https://www.thesun.co.uk/news/11337580/official-nhs-guidelines-coronavirus-asthma/,2020-04-06 14:22:29.831788
sun,https://www.thesun.co.uk/news/11337633/smokers-14-times-more-likely-develop-coronavirus/,2020-04-06 14:22:29.831788
sun,https://www.thesun.co.uk/news/11337733/sacked-navy-captain-brett-crozier-promoted-coronavirus-roosevelt-sailors/,2020-04-06 14:22:30.628475
sun,https://www.thesun.co.uk/news/11337823/wuhan-lab-leak-coronavirus-job-advert-china/,2020-04-06 14:22:30.628475
sun,https://www.thesun.co.uk/news/11337985/new-theories-coronavirus-killing-young-healthy-people/,2020-04-06 14:22:30.628475
sun,https://www.thesun.co.uk/news/11338036/are-reusable-bags-safe-coronavirus-banned-us/,2020-04-06 14:22:30.628475
sun,https://www.thesun.co.uk/news/11338357/amazing-mum-of-two-coronavirus/,2020-04-06 14:22:30.628475
sun,https://www.thesun.co.uk/news/11338581/teen-charged-terrorism-posting-coronavirus-spreading-killer-bug/,2020-04-06 14:22:30.628475
sun,https://www.thesun.co.uk/news/uknews/10950656/first-coronavirus-case-confirmed-in-london-as-officials-worst-fears-come-true/,2020-04-06 14:22:32.128123
sun,https://www.thesun.co.uk/sport/11129627/coronavirus-live-latest-premier-league-six-nations-cancelled/,2020-04-06 14:22:30.628475
sun,https://www.thesun.co.uk/sport/11129627/coronavirus-live-sport-latest-premier-league-khabib-ufc-249-wimbledon-anthony-joshua/,2020-04-06 14:22:31.550133
sun,https://www.thesun.co.uk/sport/11129627/coronavirus-live-sport-latest-premier-league-return-conor-mcgregor-ufc-249-wimbledon-anthony-joshua/,2020-04-06 14:22:31.550133
sun,https://www.thesun.co.uk/sport/11129627/coronavirus-live-sport-latest-ufc-249-premier-league-wimbledon-anthony-joshua/,2020-04-06 14:22:31.550133
sun,https://www.thesun.co.uk/sport/11129627/coronavirus-live-sport-olympics-premier-league-khabib-ufc/,2020-04-06 14:22:29.831788
sun,https://www.thesun.co.uk/sport/11129627/coronavirus-live-sport-premier-league-de-bruyne-deeney-ufc-249-anthony-joshua/,2020-04-06 14:22:29.831788
sun,https://www.thesun.co.uk/sport/11129627/coronavirus-live-sport-premier-league-de-bruyne-khan-ufc-249-joshua/,2020-04-06 14:22:29.831788
sun,https://www.thesun.co.uk/sport/11129627/coronavirus-live-sport-premier-league-ufc-249-khan-5g/,2020-04-06 14:22:29.831788
sun,https://www.thesun.co.uk/sport/11129627/coronavirus-live-sport-premier-league-ufc-249-kyle-walker/,2020-04-06 14:22:29.831788
sun,https://www.thesun.co.uk/sport/11129627/coronavirus-live-sport-premier-league-virtual-grand-national-nba-ufc-249-anthony-joshua/,2020-04-06 14:22:31.550133
sun,https://www.thesun.co.uk/sport/11129627/coronavirus-live-sport-ronaldo-national-league-tottenham-newcastle-ufc-249-grealish/,2020-04-06 14:22:30.628475
sun,https://www.thesun.co.uk/sport/11129627/coronavirus-sport-live-juventus-rugani-sanchez-latest-updates/,2020-04-06 14:22:30.628475
sun,https://www.thesun.co.uk/sport/11129627/coronavirus-sport-live-latest-updates-f1-premier-league/,2020-04-06 14:22:30.628475
sun,https://www.thesun.co.uk/sport/11129627/coronavirus-sport-live-premier-league-efl-f1-arteta-latest-updates/,2020-04-06 14:22:30.628475
sun,https://www.thesun.co.uk/sport/11129627/coronavirus-sport-live-wales-scotland-masters-premier-league-efl-f1-arteta-hudson-odoi-latest-updates/,2020-04-06 14:22:31.550133
sun,https://www.thesun.co.uk/sport/11129627/premier-league-meeting-live-updates-coronavirus-season/,2020-04-06 14:22:29.831788
sun,https://www.thesun.co.uk/sport/11300531/ufc-paige-vanzant-naked-training/,2020-04-06 14:22:32.128123
sun,https://www.thesun.co.uk/sport/11306400/paul-gascoigne-single-mum-coronavirus-lockdown/,2020-04-06 14:22:31.550133
sun,https://www.thesun.co.uk/sport/11328167/amir-khan-coronavirus-theory-5g/,2020-04-06 14:22:29.831788
sun,https://www.thesun.co.uk/sport/11328878/martin-atkinson-coronavirus-var/,2020-04-06 14:22:30.628475
sun,https://www.thesun.co.uk/sport/11329263/kyle-walker-sex-party-hookers-coronavirus-lockdown/,2020-04-06 14:22:30.628475
sun,https://www.thesun.co.uk/sport/11333359/neil-robertson-help-snooker-stars-coronavirus/,2020-04-06 14:22:30.628475
sun,https://www.thesun.co.uk/sport/11333503/kubrat-pulev-odnates-2m-coronavirus-fight/,2020-04-06 14:22:30.628475
sun,https://www.thesun.co.uk/sport/11333517/champions-league-europa-league-coronavirus-uefa-chief-ceferin/,2020-04-06 14:22:30.628475
sun,https://www.thesun.co.uk/sport/boxing/11334984/boxing-nigel-benn-brother-mark-dies-coronavirus/,2020-04-06 14:22:29.831788
sun,https://www.thesun.co.uk/sport/football/11307544/uefa-premier-league-coronavirus-season-liverpool/,2020-04-06 14:22:32.128123
sun,https://www.thesun.co.uk/sport/football/11326382/david-beckham-shave-head-lockdown-coronavirus/,2020-04-06 14:22:30.628475
sun,https://www.thesun.co.uk/sport/football/11328750/marcus-rashford-raises-20m-to-provide-food-for-schoolkids-affected-by-coronavirus-as-tesco-asda-and-co-op-donate/,2020-04-06 14:22:29.831788
sun,https://www.thesun.co.uk/sport/football/11333639/fedor-smolov-coronavirus-lockdown-fiancee-party/,2020-04-06 14:22:30.628475
sun,https://www.thesun.co.uk/sport/football/11333903/shearer-premier-league-playes-coronavirus/,2020-04-06 14:22:29.831788
sun,https://www.thesun.co.uk/sport/football/11333909/premier-league-war-players-coronavirus-pay-cut/,2020-04-06 14:22:29.831788
sun,https://www.thesun.co.uk/sport/football/11336954/bayern-lewandowski-gnabry-return-training-coronavirus-2mtrs/,2020-04-06 14:22:30.628475
sun,https://www.thesun.co.uk/tech/11271625/my-secret-terrius-coronavirus-scene/,2020-04-06 14:22:31.550133
sun,https://www.thesun.co.uk/tech/11311306/bizarre-5g-coronavirus-conspiracy-theory-whatsapp/,2020-04-06 14:22:30.628475
sun,https://www.thesun.co.uk/topic/coronavirus/,2020-04-06 14:22:29.831788
sun,https://www.thesun.co.uk/travel/11104353/closed-coronavirus-disneyland-paris/,2020-04-06 14:22:32.128123
sun,https://www.thesun.co.uk/travel/11180523/coronavirus-tui-suspend-holidays/,2020-04-06 14:22:29.831788
sun,https://www.thesun.co.uk/travel/11260652/summer-holiday-cancel-coronavirus/,2020-04-06 14:22:31.550133
sun,https://www.thesun.co.uk/travel/11335817/avoid-travel-abroad-indefinitely-coronavirus-latest/,2020-04-06 14:22:29.831788
sun,https://www.thesun.co.uk/travel/11336994/devon-cornwall-closed-easter-coronavirus/,2020-04-06 14:22:29.831788
sun,https://www.thesun.co.uk/tvandshowbiz/11289972/kerry-katona-coronavirus-symptoms/,2020-04-06 14:22:31.550133
sun,https://www.thesun.co.uk/tvandshowbiz/11292909/peter-andre-son-junior-coronavirus-symptoms/,2020-04-06 14:22:31.550133
sun,https://www.thesun.co.uk/tvandshowbiz/11297347/bbc-george-alagiah-beaten-coronavirus-cancer/,2020-04-06 14:22:31.550133
sun,https://www.thesun.co.uk/tvandshowbiz/11307398/the-chase-predicts-coronavirus-pandemic/,2020-04-06 14:22:30.628475
sun,https://www.thesun.co.uk/tvandshowbiz/11310429/magician-dynamo-positive-coronavirus/,2020-04-06 14:22:31.550133
sun,https://www.thesun.co.uk/tvandshowbiz/11311628/dancing-on-ice-judge-jason-gardiner-5g-coronavirus-theory/,2020-04-06 14:22:31.550133
sun,https://www.thesun.co.uk/tvandshowbiz/11315891/page-3-linda-lusardi-coronavirus-die-kids/,2020-04-06 14:22:30.628475
sun,https://www.thesun.co.uk/tvandshowbiz/11321739/peter-andre-junior-isolation-coronavirus-symptoms/,2020-04-06 14:22:31.534514
sun,https://www.thesun.co.uk/tvandshowbiz/11322771/celebrity-coronavirus-scaremongers-conspiracy-theories/,2020-04-06 14:22:30.628475
sun,https://www.thesun.co.uk/tvandshowbiz/11326324/pink-tests-positive-coronavirus/,2020-04-06 14:22:31.534514
sun,https://www.thesun.co.uk/tvandshowbiz/11327908/elizabeth-hurley-son-damian-celebrates-birthday-coronavirus-isolation/,2020-04-06 14:22:30.628475
sun,https://www.thesun.co.uk/tvandshowbiz/11329051/jesy-nelson-chris-hughes-coronavirus/,2020-04-06 14:22:31.550133
sun,https://www.thesun.co.uk/tvandshowbiz/11329652/robbie-williams-struck-down-with-coronavirus-symptoms/,2020-04-06 14:22:30.628475
sun,https://www.thesun.co.uk/tvandshowbiz/11330077/dynamo-tough-upbringing-severe-coronavirus/,2020-04-06 14:22:30.628475
sun,https://www.thesun.co.uk/tvandshowbiz/11334216/cristiano-ronaldo-georgina-rodriguez-trims-hair-coronavirus-lockdown/,2020-04-06 14:22:30.628475
sun,https://www.thesun.co.uk/tvandshowbiz/11335770/dr-alex-george-coronavirus-battle/,2020-04-06 14:22:30.628475
sun,https://www.thesun.co.uk/tvandshowbiz/11335823/jaws-star-lee-fierro-dies-coronavirus-aged-91/,2020-04-06 14:22:30.628475
sun,https://www.thesun.co.uk/tvandshowbiz/11335946/duran-durans-john-taylor-battled-coronavirus-isnt-always-a-killer/,2020-04-06 14:22:30.628475
sun,https://www.thesun.co.uk/tvandshowbiz/11336352/piers-morgan-blasts-former-friend-lord-sugar-nonsense-coronavirus-lockdown/,2020-04-06 14:22:30.628475
sun,https://www.thesun.co.uk/tvandshowbiz/11336395/bbc-huw-edwards-coronavirus-pneumonia-hospital/,2020-04-06 14:22:29.831788
sun,https://www.thesun.co.uk/tvandshowbiz/11337166/ex-emmerdale-star-john-bowe-nearly-died-coronavirus-hits-out-at-selfishness-of-masses/,2020-04-06 14:22:30.628475
times,https://www.thetimes.co.uk/article/1-in-40-of-us-has-probably-caught-coronavirus-rk2knw9jg,2020-04-06 14:22:36.051531
times,https://www.thetimes.co.uk/article/20-000-cancer-patients-will-be-sent-to-private-hospitals-mnbfrgwpt,2020-04-06 14:22:33.674634
times,https://www.thetimes.co.uk/article/airlines-are-flying-empty-planes-to-keep-slots-during-the-coronavirus-crisis-c8w33vzqg,2020-04-06 14:22:35.364191
times,https://www.thetimes.co.uk/article/areema-nasreen-36-nurse-and-mother-of-three-dies-from-coronavirus-066vmsgmw,2020-04-06 14:22:35.379813
times,https://www.thetimes.co.uk/article/boris-johnson-will-be-in-hospital-as-long-as-it-takes-says-minister-w85w60chs,2020-04-06 14:22:34.518186
times,https://www.thetimes.co.uk/article/boris-johnsons-coronavirus-adviser-calls-for-a-way-out-of-lockdown-rd58g6tc9,2020-04-06 14:22:33.674634
times,https://www.thetimes.co.uk/article/britain-can-prevent-its-coronavirus-outbreak-from-going-the-same-way-as-italy-0vd7f20gs,2020-04-06 14:22:34.518186
times,https://www.thetimes.co.uk/article/britain-has-millions-of-coronavirus-antibody-tests-but-they-don-t-work-j7kb55g89,2020-04-06 14:22:33.674634
times,https://www.thetimes.co.uk/article/british-chinese-people-enrich-our-national-life-coronavirus-doesnt-change-that-s8hq27qwh,2020-04-06 14:22:33.674634
times,https://www.thetimes.co.uk/article/british-labs-go-head-to-head-for-coronavirus-cure-8bk72jzzl,2020-04-06 14:22:34.518186
times,https://www.thetimes.co.uk/article/briton-infected-seven-with-coronavirus-6qxtx2ctj,2020-04-06 14:22:34.518186
times,https://www.thetimes.co.uk/article/burglars-target-shops-and-pubs-as-coronavirus-lockdown-creates-ghost-towns-z852bj6dg,2020-04-06 14:22:34.518186
times,https://www.thetimes.co.uk/article/can-landlords-evict-tenants-during-coronavirus-your-questions-answered-nt3g85tns,2020-04-06 14:22:35.379813
times,https://www.thetimes.co.uk/article/can-we-find-a-way-out-of-the-coronavirus-lockdown-7zq2bfmlt,2020-04-06 14:22:33.674634
times,https://www.thetimes.co.uk/article/canadas-indigenous-peoples-close-borders-to-keep-coronavirus-at-bay-6s2clxkh0,2020-04-06 14:22:35.364191
times,https://www.thetimes.co.uk/article/care-home-plea-after-two-die-and-48-show-coronavirus-symptoms-0rr5z2n6h,2020-04-06 14:22:36.067152
times,https://www.thetimes.co.uk/article/cheltenham-festival-spread-coronavirus-across-country-vbzmn5p9q,2020-04-06 14:22:35.379813
times,https://www.thetimes.co.uk/article/childrens-wards-to-be-cleared-for-coronavirus-cases-5djq75tcl,2020-04-06 14:22:34.518186
times,https://www.thetimes.co.uk/article/china-accuses-us-of-bringing-coronavirus-to-wuhan-c9rrfbrs7,2020-04-06 14:22:34.518186
times,https://www.thetimes.co.uk/article/china-locks-down-640-000-amid-silent-coronavirus-outbreak-cmh38ctmw,2020-04-06 14:22:36.067152
times,https://www.thetimes.co.uk/article/china-puts-640-000-in-lockdown-over-new-coronavirus-outbreak-sk56gs2dh,2020-04-06 14:22:35.379813
times,https://www.thetimes.co.uk/article/chinese-scientists-destroyed-proof-of-virus-in-december-rz055qjnj,2020-04-06 14:22:34.518186
times,https://www.thetimes.co.uk/article/christina-lamb-if-you-have-a-garden-you-re-ok-in-my-flat-it-s-hell-cg6jrg0zq,2020-04-06 14:22:33.674634
times,https://www.thetimes.co.uk/article/clan-chief-dead-after-coronavirus-test-error-cbmrg2pmb,2020-04-06 14:22:35.379813
times,https://www.thetimes.co.uk/article/comedian-eddie-large-dies-of-coronavirus-zkrx56hx8,2020-04-06 14:22:36.051531
times,https://www.thetimes.co.uk/article/coronavirus-480-travellers-from-wuhan-are-at-large-in-britain-vwdlw05km,2020-04-06 14:22:35.364191
times,https://www.thetimes.co.uk/article/coronavirus-a-million-universal-credit-claims-in-past-two-weeks-5qj69ndf2,2020-04-06 14:22:35.379813
times,https://www.thetimes.co.uk/article/coronavirus-abu-dhabi-charges-nhs-millions-in-rent-for-super-hospital-in-excel-london-5zdlpbxhs,2020-04-06 14:22:33.674634
times,https://www.thetimes.co.uk/article/coronavirus-aching-muscles-could-be-warning-of-a-serious-case-x7mzjplwp,2020-04-06 14:22:35.379813
times,https://www.thetimes.co.uk/article/coronavirus-acts-very-differently-to-typical-illness-says-researcher-qmzmgdcbc,2020-04-06 14:22:35.379813
times,https://www.thetimes.co.uk/article/coronavirus-ahoy-rough-homecoming-for-sailors-on-the-good-ship-oblivious-kqkc9wxvb,2020-04-06 14:22:35.364191
times,https://www.thetimes.co.uk/article/coronavirus-airlift-of-stranded-britons-rescues-only-1-450-so-far-7l83wkptx,2020-04-06 14:22:33.674634
times,https://www.thetimes.co.uk/article/coronavirus-alert-british-health-chiefs-tell-1-500-to-self-isolate-over-virus-fears-0797dx5vx,2020-04-06 14:22:34.518186
times,https://www.thetimes.co.uk/article/coronavirus-bare-faced-president-donald-trump-shows-contempt-for-mask-advice-762x29h6q,2020-04-06 14:22:33.674634
times,https://www.thetimes.co.uk/article/coronavirus-behind-the-plastic-sweat-and-tears-pour-down-22sfhr6q9,2020-04-06 14:22:34.518186
times,https://www.thetimes.co.uk/article/coronavirus-better-days-will-return-queen-promises-nation-n0k0th7rk,2020-04-06 14:22:33.674634
times,https://www.thetimes.co.uk/article/coronavirus-big-london-hospital-was-close-to-running-out-of-oxygen-jz8p3mw5t,2020-04-06 14:22:35.379813
times,https://www.thetimes.co.uk/article/coronavirus-biggest-daily-rise-in-coronavirus-cases-fuels-fear-of-an-epidemic-in-britain-jdr3p5frj,2020-04-06 14:22:35.364191
times,https://www.thetimes.co.uk/article/coronavirus-bingeing-britons-buy-20-per-cent-more-alcohol-for-lockdown-njh6jn55q,2020-04-06 14:22:36.051531
times,https://www.thetimes.co.uk/article/coronavirus-boris-johnson-keeps-calm-but-whitehall-plans-for-worst-2mzg9q22q,2020-04-06 14:22:34.518186
times,https://www.thetimes.co.uk/article/coronavirus-boris-johnson-taken-to-hospital-over-persistent-symptoms-b2xsbg9hs,2020-04-06 14:22:33.674634
times,https://www.thetimes.co.uk/article/coronavirus-brings-two-chinas-together-tppvbkg5r,2020-04-06 14:22:34.518186
times,https://www.thetimes.co.uk/article/coronavirus-britain-in-lockdown-t3hs9663c,2020-04-06 14:22:34.518186
times,https://www.thetimes.co.uk/article/coronavirus-britons-stranded-in-goa-running-out-of-food-and-water-b0tlkbrwr,2020-04-06 14:22:34.518186
times,https://www.thetimes.co.uk/article/coronavirus-buffet-food-banned-as-ministers-warn-100-000-britons-could-die-gfpt2ft5n,2020-04-06 14:22:35.379813
times,https://www.thetimes.co.uk/article/coronavirus-businesses-mull-threat-of-travel-cmq68dcfr,2020-04-06 14:22:34.518186
times,https://www.thetimes.co.uk/article/coronavirus-care-home-staff-feel-abandoned-as-more-residents-fall-prey-to-covid-19-lvnqv67ld,2020-04-06 14:22:36.051531
times,https://www.thetimes.co.uk/article/coronavirus-caring-for-dogs-in-lockdown-rql7xfckt,2020-04-06 14:22:36.067152
times,https://www.thetimes.co.uk/article/coronavirus-chancellor-under-pressure-to-throw-lifeline-to-self-employed-267lpnnfb,2020-04-06 14:22:34.518186
times,https://www.thetimes.co.uk/article/coronavirus-checkpoints-and-quarantine-for-the-elderly-escaping-to-florida-c993t2dvk,2020-04-06 14:22:34.518186
times,https://www.thetimes.co.uk/article/coronavirus-children-put-at-risk-by-families-avoiding-nhs-lvh9gzhhk,2020-04-06 14:22:35.379813
times,https://www.thetimes.co.uk/article/coronavirus-china-working-with-ireland-to-help-combat-virus-6g7zrd27h,2020-04-06 14:22:34.518186
times,https://www.thetimes.co.uk/article/coronavirus-conspiracies-france-riven-with-fear-and-distrust-as-the-virus-death-toll-soars-mx9fswws3,2020-04-06 14:22:36.067152
times,https://www.thetimes.co.uk/article/coronavirus-could-cause-worse-recession-than-no-deal-brexit-says-philip-hammond-7jjzvd0x3,2020-04-06 14:22:35.364191
times,https://www.thetimes.co.uk/article/coronavirus-could-permanently-alter-courts-mzh5mfv72,2020-04-06 14:22:36.051531
times,https://www.thetimes.co.uk/article/coronavirus-crisis-bored-yet-good-youre-on-the-verge-of-a-creative-explosion-x00g0fv7v,2020-04-06 14:22:33.674634
times,https://www.thetimes.co.uk/article/coronavirus-death-toll-could-be-1-000-per-day-by-easter-says-matt-hancock-5ddprqgxd,2020-04-06 14:22:36.051531
times,https://www.thetimes.co.uk/article/coronavirus-death-toll-in-britain-reaches-759-as-public-fear-grows-2smpznkdw,2020-04-06 14:22:34.518186
times,https://www.thetimes.co.uk/article/coronavirus-death-toll-leaps-and-forces-boris-johnson-to-act-nhbc5ctb9,2020-04-06 14:22:34.518186
times,https://www.thetimes.co.uk/article/coronavirus-doctor-did-two-shifts-in-a-amp-e-at-worthing-hospital-mwwdxx2t0,2020-04-06 14:22:34.518186
times,https://www.thetimes.co.uk/article/coronavirus-doctors-are-reduced-to-tears-as-they-turn-away-patients-95226pnk6,2020-04-06 14:22:33.674634
times,https://www.thetimes.co.uk/article/coronavirus-don-t-go-home-at-half-term-pupils-told-r2z3lsmjm,2020-04-06 14:22:35.364191
times,https://www.thetimes.co.uk/article/coronavirus-endangered-pangolin-could-be-the-missing-link-gsrxb08qw,2020-04-06 14:22:34.518186
times,https://www.thetimes.co.uk/article/coronavirus-fears-of-second-home-hordes-bringing-covid-19-to-holiday-havens-may-have-come-true-k868w2fzb,2020-04-06 14:22:33.674634
times,https://www.thetimes.co.uk/article/coronavirus-fears-over-scotland-care-home-infections-q3xsggp2r,2020-04-06 14:22:35.364191
times,https://www.thetimes.co.uk/article/coronavirus-financial-reporting-council-grills-accountants-369mhql0j,2020-04-06 14:22:35.364191
times,https://www.thetimes.co.uk/article/coronavirus-first-case-of-illness-spreading-in-us-as-global-infections-rise-fddwdz67j,2020-04-06 14:22:34.518186
times,https://www.thetimes.co.uk/article/coronavirus-first-london-victim-was-sick-for-two-days-before-taking-uber-to-hospital-9gzdsx5zx,2020-04-06 14:22:34.518186
times,https://www.thetimes.co.uk/article/coronavirus-glasgow-sec-turned-into-1-000-bed-overflow-hospital-2vv9x5q7z,2020-04-06 14:22:36.067152
times,https://www.thetimes.co.uk/article/coronavirus-half-of-britons-would-fall-ill-in-worst-case-outbreak-57g5qbqnw,2020-04-06 14:22:34.518186
times,https://www.thetimes.co.uk/article/coronavirus-hands-have-to-be-dried-better-too-9ddbkdwt8,2020-04-06 14:22:33.674634
times,https://www.thetimes.co.uk/article/coronavirus-has-a-silver-lining-cz8wpc6xj,2020-04-06 14:22:33.674634
times,https://www.thetimes.co.uk/article/coronavirus-has-an-aggressive-and-a-milder-strain-scientists-find-qfmfsl9jf,2020-04-06 14:22:33.674634
times,https://www.thetimes.co.uk/article/coronavirus-heart-attack-victims-scared-to-seek-help-at-a-amp-e-x239clr5l,2020-04-06 14:22:33.674634
times,https://www.thetimes.co.uk/article/coronavirus-hospital-crisis-stops-lifesaving-treatment-for-father-and-son-fs2gppjdd,2020-04-06 14:22:33.674634
times,https://www.thetimes.co.uk/article/coronavirus-hospitalised-minister-peter-dutton-met-ivanka-trump-last-week-jmwhdb3df,2020-04-06 14:22:35.364191
times,https://www.thetimes.co.uk/article/coronavirus-how-singapore-has-kept-a-lid-on-contagion-7jjqbbg93,2020-04-06 14:22:34.518186
times,https://www.thetimes.co.uk/article/coronavirus-husband-echoes-calderwoods-public-apology-9gl60k0vx,2020-04-06 14:22:35.379813
times,https://www.thetimes.co.uk/article/coronavirus-hygiene-advice-dont-use-cash-do-wash-veg-qchfn9wl8,2020-04-06 14:22:33.674634
times,https://www.thetimes.co.uk/article/coronavirus-in-italy-plague-of-scammers-piles-on-the-misery-89brvncfm,2020-04-06 14:22:33.674634
times,https://www.thetimes.co.uk/article/coronavirus-in-maps-and-charts-how-the-outbreak-has-spread-j9rpzr3nw,2020-04-06 14:22:33.674634
